street_number,route,locality-political,postal_code,latitude_longitude
215,West Mayberry Avenue,Hemet,92543.0,"33.74,-116.97"
30116,Emerald Lane,Hemet,92543.0,"33.75,-116.97"
260,North Lyon Avenue,Hemet,92543.0,"33.75,-116.99"
853,West Mayberry Avenue,Hemet,92543.0,"33.74,-116.98"
1125,Mayberry Avenue,Hemet,92543.0,"33.74,-116.96"
,,San Jacinto,92583.0,"33.77,-116.94"
,K Street,Hemet,92545.0,"33.75,-117.01"
40802,Park Avenue,Hemet,92544.0,"33.76,-116.95"
1340,North Palm Avenue,Hemet,92543.0,"33.77,-116.98"
1760,Walden Lane,Hemet,92545.0,"33.76,-116.99"
531,Carmel Way,Hemet,92545.0,"33.74,-117.0"
4530,Walden Weaver Road,Hemet,92545.0,"33.73,-117.02"
6377,North Lyon Avenue,Hemet,92543.0,"33.77,-116.99"
762,White Pepper Drive,Hemet,92545.0,"33.76,-117.02"
20088,Country Club Drive,San Jacinto,92583.0,"33.83,-116.98"
,,San Jacinto,92582.0,"33.81,-117.02"
591,Cypress Avenue,San Jacinto,92583.0,"33.79,-116.95"
198,Idyllwild Drive,San Jacinto,92583.0,"33.79,-116.96"
630,West 7th Street,San Jacinto,92583.0,"33.78,-116.97"
617,Carmen Drive,San Jacinto,92583.0,"33.78,-116.95"
,Poppet Flat Road,San Jacinto,92583.0,"33.79,-116.89"
,Indian Creek Road,Hemet,92544.0,"33.76,-116.87"
26276,Rio Vista Drive,Hemet,92544.0,"33.74,-116.88"
44159,B Street,Hemet,92544.0,"33.75,-116.89"
5800,Plum Place,Hemet,92544.0,"33.75,-116.91"
26725,Garrett Ryan Court,Hemet,92544.0,"33.73,-116.86"
144,West Avenue L,Calimesa,92320.0,"34.0,-117.04"
1037,Calimesa Boulevard,Calimesa,92320.0,"34.0,-117.06"
,,Cherry Valley,,"33.99,-116.99"
37356,Cherry Valley Boulevard,Cherry Valley,92223.0,"33.97,-117.01"
40757,Oregon Trail,Cherry Valley,92223.0,"33.97,-116.95"
1750,Miranda Lane,Beaumont,92223.0,"33.96,-116.97"
31560,San Timoteo Canyon Road,Redlands,92373.0,"33.98,-117.11"
36673,Bay Hill Drive,Beaumont,92223.0,"33.95,-117.02"
,Kennedy Hill Road,Moreno Valley,92555.0,"33.89,-117.03"
1172,Sea Lavender Lane,Beaumont,92223.0,"33.94,-116.96"
13900,Bolo Court,Beaumont,92223.0,"33.92,-116.99"
,Unnamed Road,Banning,92220.0,"33.97,-116.86"
8981,Millard Canyon Road,Banning,92220.0,"33.99,-116.79"
4900,Seminole Drive,Cabazon,92230.0,"33.92,-116.77"
,Unnamed Road,Banning,92220.0,"33.9,-116.81"
,Unnamed Road,Banning,92220.0,"33.86,-116.89"
,Unnamed Road,San Jacinto,92583.0,"33.86,-116.95"
45985,Coyote Street,Banning,92220.0,"33.84,-116.86"
1185,Edgar Avenue,Beaumont,92223.0,"33.94,-116.98"
635,Edgar Avenue,Beaumont,92223.0,"33.93,-116.98"
901,East 12th Street,Beaumont,92223.0,"33.94,-116.97"
634,Chestnut Avenue,Beaumont,92223.0,"33.93,-116.97"
10006-10000,Forest Route 2S01,Banning,92220.0,"33.98,-116.9"
517,Marlboro Way,Banning,92220.0,"33.93,-116.93"
1215,Cottonwood Road,Banning,92220.0,"33.93,-116.89"
490,North 3rd Street,Banning,92220.0,"33.93,-116.88"
2129,Cottonwood Road,Banning,92220.0,"33.93,-116.9"
8475,Bluff Street,Banning,92220.0,"34.0,-116.91"
1624,North Florida Street,Banning,92220.0,"33.94,-116.87"
650,East George Street,Banning,92220.0,"33.93,-116.87"
1627,Hargrave Street,Banning,92220.0,"33.91,-116.87"
625,South 12th Street,Banning,92220.0,"33.92,-116.89"
,Black Mountain Truck Trail,Whitewater,92282.0,"33.83,-116.75"
,Banning-Idyllwild Panoramic Highway,Banning,92220.0,"33.8,-116.8"
25623,Fir Street,Idyllwild-Pine Cove,92549.0,"33.75,-116.71"
28427,Bonita Vista Road,Mountain Center,92561.0,"33.71,-116.68"
,Forest Route 6S16,Mountain Center,92561.0,"33.62,-116.74"
41475,Lakeshore Boulevard,Aguanga,92536.0,"33.52,-116.8"
,Unnamed Road,Aguanga,92536.0,"33.48,-116.89"
,Unnamed Road,Hemet,92544.0,"33.57,-116.87"
38580,Howard Road,Anza,92539.0,"33.56,-116.72"
60225,Chalet Drive,Mountain Center,92561.0,"33.61,-116.48"
,Pacific Crest Trail,Mountain Center,92561.0,"33.64,-116.57"
45715,Spanish Spur Trail,Aguanga,92536.0,"33.46,-116.76"
,Unnamed Road,Mountain Center,92561.0,"33.51,-116.42"
61225,High Country Trail,Anza,92539.0,"33.49,-116.6"
56371,Bailey Road,Anza,92539.0,"33.5,-116.69"
31480,Arbol Real,Thousand Palms,92276.0,"33.82,-116.39"
12901,Johnson Street,Whitewater,92282.0,"33.94,-116.71"
65995,Thornton Road,Desert Hot Springs,92240.0,"33.89,-116.51"
60324,16th Avenue,Whitewater,92282.0,"33.93,-116.61"
,Melissa Lane,Desert Hot Springs,92240.0,"33.94,-116.57"
,North Indian Canyon Drive,Whitewater,92282.0,"34.0,-116.57"
,Paseo,Lake Elsinore,92532.0,"33.93,-116.44"
23255,Longvue Road,Desert Hot Springs,92241.0,"33.88,-116.36"
10693,Aurora Place,Desert Hot Springs,92240.0,"33.97,-116.52"
66023,Acoma Avenue,Desert Hot Springs,92240.0,"33.96,-116.51"
13565,United Road,Desert Hot Springs,92240.0,"33.95,-116.53"
13550,Sarita Drive,Desert Hot Springs,92240.0,"33.95,-116.5"
15493,West Drive,Desert Hot Springs,92240.0,"33.94,-116.51"
67601,Pierson Boulevard,Desert Hot Springs,92240.0,"33.96,-116.48"
14990,Mountain View Road,Desert Hot Springs,92240.0,"33.94,-116.47"
67688,San Andreas Street,Desert Hot Springs,92240.0,"33.94,-116.48"
9475,El Mirador Boulevard,Desert Hot Springs,92240.0,"33.98,-116.5"
1275,Montalvo Way,Palm Springs,92262.0,"33.84,-116.51"
15867,Rock Drive,Palm Springs,92262.0,"33.89,-116.63"
1205,North Farrell Drive,Palm Springs,92262.0,"33.84,-116.52"
622,Flamingo Boulevard,Palm Springs,92262.0,"33.87,-116.54"
,,Palm Springs,92264.0,"33.84,-116.57"
2190,North Paseo De Anza,Palm Springs,92262.0,"33.85,-116.53"
345,South Vía Las Palmas,Palm Springs,92262.0,"33.84,-116.55"
1500,East Paseo El Mirador,Palm Springs,92262.0,"33.84,-116.53"
2250,Acacia Road East,Palm Springs,92262.0,"33.85,-116.52"
,Kirk Douglas Way,Palm Springs,92262.0,"33.82,-116.5"
28310,Avenida Condesa,Cathedral City,92234.0,"33.82,-116.49"
,,Palm Springs,92262.0,"33.82,-116.52"
751,East Arenas Road,Palm Springs,92262.0,"33.82,-116.54"
927,West Crescent Drive,Palm Springs,92262.0,"33.83,-116.56"
6087,Montecito Circle,Palm Springs,92264.0,"33.8,-116.48"
955,Calle Santa Cruz,Palm Springs,92264.0,"33.81,-116.5"
2327,Casitas Way,Palm Springs,92264.0,"33.81,-116.52"
754,East San Lorenzo Road,Palm Springs,92264.0,"33.81,-116.54"
5200,Menlo Circle,Palm Springs,92264.0,"33.8,-116.49"
767,East Twin Palms Drive,Palm Springs,92264.0,"33.8,-116.54"
,Unnamed Road,Palm Springs,92264.0,"33.76,-116.57"
,Dunn Road,Palm Springs,92264.0,"33.69,-116.5"
2333,East Vía Lazo,Palm Springs,92264.0,"33.79,-116.54"
1074,Bella Vista,Palm Springs,92264.0,"33.78,-116.53"
,Sunrise Parkway,Palm Springs,92262.0,"33.88,-116.53"
28296,Desert Princess Drive,Cathedral City,92234.0,"33.84,-116.48"
21,Club Circle Drive,Palm Springs,92264.0,"33.79,-116.48"
68275,Peladora Road,Cathedral City,92234.0,"33.84,-116.47"
31-505,Date Palm Drive,Cathedral City,92234.0,"33.82,-116.46"
32816,Sky Blue Water Trail,Cathedral City,92234.0,"33.81,-116.47"
68938,Calle Montoro,Cathedral City,92234.0,"33.79,-116.46"
62,Vía Bella,Rancho Mirage,92270.0,"33.81,-116.43"
12149,Saint Andrews Drive,Rancho Mirage,92270.0,"33.79,-116.42"
70610,Camellia Court,Rancho Mirage,92270.0,"33.78,-116.43"
69511,Las Camelias,Cathedral City,92234.0,"33.78,-116.45"
71310,Kaye Ballard Lane,Rancho Mirage,92270.0,"33.76,-116.42"
36146,Bob Hope Drive,Rancho Mirage,92270.0,"33.78,-116.4"
69455,Bion Way,Cathedral City,92234.0,"33.8,-116.45"
945,Technology Drive,Palm Desert,92211.0,"33.78,-116.36"
46,Conejo Circle,Palm Desert,92260.0,"33.74,-116.38"
631,Indian Ridge Drive,Palm Desert,92211.0,"33.75,-116.33"
43867,Vía Palma,Palm Desert,92211.0,"33.73,-116.31"
36968,Allen Avenue,Cathedral City,92234.0,"33.78,-116.46"
68476,Treasure Trail,Cathedral City,92234.0,"33.77,-116.47"
6949,Melrose Drive,Cathedral City,92234.0,"33.78,-116.47"
,Civic Center,Palm Desert,92260.0,"33.73,-116.38"
,Unnamed Road,Palm Desert,92260.0,"33.72,-116.37"
73-080,El Paseo,Palm Desert,92260.0,"33.72,-116.39"
73719,Amir Drive,Palm Desert,92260.0,"33.71,-116.38"
73125,Crosby Lane,Palm Desert,92260.0,"33.69,-116.39"
268,Pimlico Street,Rancho Mirage,92270.0,"33.77,-116.44"
39,Evening Star Drive,Rancho Mirage,92270.0,"33.75,-116.43"
70547,Thunderbird Mesa Drive,Rancho Mirage,92270.0,"33.74,-116.44"
,,Rancho Mirage,92270.0,"33.74,-116.41"
125,Tepin Way,Palm Desert,92260.0,"33.68,-116.42"
74148,Desert Tenaja Trail,Indian Wells,92210.0,"33.69,-116.37"
45000,Indian Wells Lane,Indian Wells,92210.0,"33.72,-116.33"
78618,Peerless Place,La Quinta,92253.0,"33.67,-116.29"
78264,Springtime Way,La Quinta,92253.0,"33.68,-116.3"
52105,Avenue Herrera,La Quinta,92253.0,"33.67,-116.31"
53495,Avenue Herrera,La Quinta,92253.0,"33.66,-116.31"
54835,Avenue Herrera,La Quinta,92253.0,"33.65,-116.31"
45305,Crystal Springs Drive,Indio,92201.0,"33.72,-116.26"
49361,Montpelier Drive,Indio,92201.0,"33.69,-116.25"
82824,Crawford Drive,Indio,92201.0,"33.7,-116.22"
39798,Camino Mistral,Indio,92203.0,"33.76,-116.24"
78750,Montego Circle,Bermuda Dunes,92203.0,"33.74,-116.29"
45210,Coldbrook Lane,La Quinta,92253.0,"33.72,-116.29"
,,Desert Hot Springs,92241.0,"33.81,-116.25"
81101,Avenida Pamplona,Indio,92203.0,"33.75,-116.25"
81648,Lido Avenue,Indio,92201.0,"33.72,-116.24"
81710,California 111,Indio,92201.0,"33.71,-116.24"
114,Bedouin Avenue,Indio,92201.0,"33.73,-116.24"
42655,Marmara Street,Indio,92203.0,"33.74,-116.22"
41169,Doak Street,Indio,92203.0,"33.75,-116.21"
83545,Avenue 45,Indio,92201.0,"33.72,-116.21"
43930,Main Street,Indio,92201.0,"33.73,-116.22"
82220,Ocotillo Avenue,Indio,92201.0,"33.73,-116.23"
46600,Vargas Road,Indio,92201.0,"33.71,-116.21"
45225,Towne Street,Indio,92201.0,"33.72,-116.22"
,,Indio,92201.0,"33.7,-116.2"
82235,Sierra Avenue,Indio,92201.0,"33.72,-116.23"
82221,Olivera Way,Indio,92201.0,"33.71,-116.23"
49715,Polk Street,Coachella,92236.0,"33.69,-116.15"
56287,Pierce Street,Thermal,92274.0,"33.64,-116.11"
86625,Airport Boulevard,Thermal,92274.0,"33.64,-116.15"
57605,Van Buren Street,Thermal,92274.0,"33.63,-116.2"
53441,Calhoun Street,Coachella,92236.0,"33.66,-116.21"
83470,51st Avenue,Coachella,92236.0,"33.68,-116.21"
80980,Vista Del Mar,La Quinta,92253.0,"33.68,-116.25"
80647,Cherry Hills Drive,La Quinta,92253.0,"33.65,-116.26"
85702,72nd Avenue,Thermal,92274.0,"33.53,-116.17"
71998,Lopez Road,Thermal,92274.0,"33.53,-116.12"
,Garfield Street,Mecca,92254.0,"33.51,-116.01"
,Line Road,,,"33.49,-115.84"
50820,Calle Mendoza,Coachella,92236.0,"33.68,-116.16"
85508,Avenida Maria,Coachella,92236.0,"33.67,-116.17"
,,Coachella,92236.0,"33.66,-116.17"
56,Frederick Street,Coachella,92236.0,"33.67,-116.19"
52192,Jennifer Way,Coachella,92236.0,"33.67,-116.18"
49707,Harrison Street,Coachella,92236.0,"33.69,-116.18"
49551,Reyes Street,Coachella,92236.0,"33.69,-116.19"
,,,,"33.86,-116.08"
,,,,"33.54,-115.22"
,Unnamed Road,Blythe,92225.0,"33.92,-114.67"
,Black Eagle Mine Road,Desert Center,92239.0,"33.88,-115.58"
,Arlington Mine Road,,,"33.82,-114.98"
,Unnamed Road,Parker,85344.0,"33.97,-114.49"
13403,14th Avenue,Blythe,92225.0,"33.6,-114.65"
31011,Stephenson Boulevard,Blythe,92225.0,"33.49,-114.68"
8103,2nd Avenue,Blythe,92225.0,"33.69,-114.56"
9010,North Intake Boulevard,Blythe,92225.0,"33.64,-114.57"
8891,18th Avenue,Blythe,92225.0,"33.57,-114.57"
22850,South Intake Boulevard,Blythe,92225.0,"33.52,-114.57"
606,East Hobsonway,Blythe,92225.0,"33.61,-114.59"
11256,Desert Trailways Lane,Blythe,92225.0,"33.62,-114.61"
10631,Lee Street,Blythe,92225.0,"33.62,-114.6"
1574,10th Avenue,Blythe,92225.0,"33.63,-114.58"
11980,South Defrain Boulevard,Blythe,92225.0,"33.62,-114.62"
1460,East Hobsonway,Blythe,92225.0,"33.61,-114.58"
10520,Ice Plant Road,Blythe,92225.0,"33.6,-114.6"
5330,Sandburg Drive,Sacramento,95819.0,"38.58,-121.43"
5705,Carlson Drive,Sacramento,95819.0,"38.57,-121.43"
230,Cadillac Drive,Sacramento,95825.0,"38.57,-121.42"
5090,Moddison Avenue,Sacramento,95819.0,"38.58,-121.44"
650,52nd Street,Sacramento,95819.0,"38.57,-121.44"
180,Tivoli Way,Sacramento,95819.0,"38.58,-121.45"
901,42nd Street,Sacramento,95819.0,"38.57,-121.45"
3189,C Street,Sacramento,95816.0,"38.58,-121.46"
2522,E Street,Sacramento,95816.0,"38.58,-121.47"
712,19th Street,Sacramento,95811.0,"38.58,-121.48"
909,12th Street,Sacramento,95814.0,"38.58,-121.49"
221,North 16th Street,Sacramento,95811.0,"38.59,-121.48"
429,12th Street,Sacramento,95814.0,"38.59,-121.49"
500,David J Stern Walk,Sacramento,95814.0,"38.58,-121.5"
1930,9th Street,Sacramento,95811.0,"38.57,-121.5"
1514,22nd Street,Sacramento,95816.0,"38.57,-121.48"
,,Sacramento,95811.0,"38.57,-121.49"
2830,Capitol Avenue,Sacramento,95816.0,"38.57,-121.47"
4606,Buckingham Way,Sacramento,95819.0,"38.56,-121.45"
3730,S Street,Sacramento,95816.0,"38.56,-121.46"
1082,Santa Ynez Way,Sacramento,95816.0,"38.57,-121.46"
,,Sacramento,95819.0,"38.56,-121.43"
1425,54th Street,Sacramento,95819.0,"38.56,-121.44"
7300,Folsom Boulevard,Sacramento,95826.0,"38.55,-121.42"
6344,2nd Avenue,Sacramento,95817.0,"38.55,-121.43"
2790,49th Street,Sacramento,95817.0,"38.55,-121.45"
19,Midway Court,Sacramento,95817.0,"38.55,-121.44"
,Uptown Alley,Sacramento,95818.0,"38.56,-121.47"
2741,Santa Cruz Way,Sacramento,95817.0,"38.55,-121.46"
,,Sacramento,95817.0,"38.55,-121.47"
2400,25th Street,Sacramento,95818.0,"38.56,-121.48"
2550,18th Street,Sacramento,95818.0,"38.56,-121.49"
2465,Front Street,Sacramento,95818.0,"38.57,-121.51"
2685,Riverside Boulevard,Sacramento,95818.0,"38.56,-121.5"
345,Seavey Circle,Sacramento,95818.0,"38.56,-121.51"
749,8th Avenue,Sacramento,95818.0,"38.55,-121.51"
2025,Bidwell Way,Sacramento,95818.0,"38.55,-121.49"
1407,Perkins Way,Sacramento,95818.0,"38.55,-121.5"
,Library Road,Sacramento,95818.0,"38.54,-121.49"
,15th Avenue,Sacramento,95822.0,"38.54,-121.5"
2571,Portola Way,Sacramento,95818.0,"38.55,-121.48"
3809,34th Street,Sacramento,95820.0,"38.54,-121.47"
3822,Stockton Boulevard,Sacramento,95820.0,"38.54,-121.45"
3816,Lissetta Avenue,Sacramento,95820.0,"38.54,-121.46"
3740,Business Drive,Sacramento,95820.0,"38.54,-121.42"
3811,64th Street,Sacramento,95820.0,"38.54,-121.43"
5504,13th Avenue,Sacramento,95820.0,"38.54,-121.44"
5001,Toronto Way,Sacramento,95820.0,"38.53,-121.41"
4991,Emerson Road,Sacramento,95820.0,"38.53,-121.42"
4998,64th Street,Sacramento,95820.0,"38.53,-121.43"
4914,58th Street,Sacramento,95820.0,"38.53,-121.44"
8013,37th Avenue,Sacramento,95824.0,"38.52,-121.41"
7361,Krishna Drive,Sacramento,95828.0,"38.51,-121.42"
5868,Belleview Avenue,Sacramento,95824.0,"38.52,-121.42"
6315,McMahon Drive,Sacramento,95824.0,"38.52,-121.43"
5885,Stockton Boulevard,Sacramento,95824.0,"38.52,-121.44"
1610,Potrero Way,Sacramento,95822.0,"38.53,-121.5"
4907,South Land Park Drive,Sacramento,95822.0,"38.53,-121.51"
5825,McLaren Avenue,Sacramento,95822.0,"38.52,-121.5"
1300,47th Avenue,Sacramento,95831.0,"38.51,-121.51"
5899,Holstein Way,Sacramento,95822.0,"38.52,-121.51"
2540,24th Avenue,Sacramento,95820.0,"38.53,-121.48"
4915,Harte Way,Sacramento,95822.0,"38.53,-121.49"
2513,36th Avenue,Sacramento,95822.0,"38.52,-121.48"
2140,34th Avenue,Sacramento,95822.0,"38.52,-121.49"
3724,East Pacific Avenue,Sacramento,95820.0,"38.54,-121.48"
3411,25th Avenue,Sacramento,95820.0,"38.53,-121.47"
2101,Berg Avenue,Sacramento,95822.0,"38.51,-121.49"
2109,56th Avenue,Sacramento,95822.0,"38.5,-121.49"
1525,Endres Court,Sacramento,95822.0,"38.5,-121.5"
,,Sacramento,95822.0,"38.54,-121.51"
1060,Appollo Way,Sacramento,95822.0,"38.53,-121.52"
1006,Foxhall Way,Sacramento,95831.0,"38.51,-121.52"
1266,Sunland Vista Avenue,Sacramento,95831.0,"38.49,-121.51"
6907,South Land Park Drive,Sacramento,95831.0,"38.5,-121.51"
337,Outrigger Way,Sacramento,95831.0,"38.51,-121.55"
,,Sacramento,95831.0,"38.5,-121.55"
6981,Treasure Way,Sacramento,95831.0,"38.5,-121.54"
6401,Riverside Boulevard,Sacramento,95831.0,"38.51,-121.54"
6,Southlite Circle,Sacramento,95831.0,"38.5,-121.53"
68,Lakeshore Circle,Sacramento,95831.0,"38.51,-121.53"
6972,Havenhurst Drive,Sacramento,95831.0,"38.5,-121.52"
837,West Cove Way,Sacramento,95831.0,"38.48,-121.53"
940,Shellwood Way,Sacramento,95831.0,"38.49,-121.52"
19,Blue Water Circle,Sacramento,95831.0,"38.49,-121.54"
2516,47th Avenue,Sacramento,95822.0,"38.51,-121.48"
2505,57th Avenue,Sacramento,95822.0,"38.5,-121.48"
2151,68th Avenue,Sacramento,95822.0,"38.49,-121.49"
7343,Cranston Way,Sacramento,95822.0,"38.49,-121.5"
7401,24th Street,Sacramento,95822.0,"38.49,-121.48"
3250,Gardendale Road,Sacramento,95822.0,"38.49,-121.47"
3288,Meadowview Road,Sacramento,95832.0,"38.48,-121.47"
2001,Richfield Way,Sacramento,95832.0,"38.47,-121.49"
5043,McGlashan Street,Sacramento,95820.0,"38.53,-121.45"
4030,Sierra Vista Avenue,Sacramento,95820.0,"38.53,-121.46"
5905,Franklin Boulevard,Sacramento,95824.0,"38.52,-121.47"
4044,47th Avenue,Sacramento,95824.0,"38.51,-121.46"
7041,2nd Parkway,Sacramento,95823.0,"38.5,-121.45"
6883,Serenity West,Sacramento,95823.0,"38.5,-121.47"
3430,47th Avenue,Sacramento,95824.0,"38.51,-121.47"
4800,47th Avenue,Sacramento,95824.0,"38.51,-121.45"
5843,Vista Avenue,Sacramento,95824.0,"38.52,-121.45"
5824,41st Street,Sacramento,95824.0,"38.52,-121.46"
5639,Manmar Way,Sacramento,95823.0,"38.51,-121.44"
5424,Sky Parkway,Sacramento,95823.0,"38.5,-121.44"
6709,Chandler Drive,Sacramento,95828.0,"38.5,-121.42"
7372,Mandy Drive,Sacramento,95823.0,"38.49,-121.46"
7446,Center Parkway,Sacramento,95823.0,"38.49,-121.45"
7303,Berna Way,Sacramento,95823.0,"38.49,-121.44"
4584,Beechnut Way,Sacramento,95823.0,"38.48,-121.45"
7734,La Mancha Way,Sacramento,95823.0,"38.48,-121.43"
7637,Center Parkway,Sacramento,95823.0,"38.48,-121.44"
7654,Bluebrook Way,Sacramento,95823.0,"38.48,-121.46"
6919,Crosson Court,Sacramento,95828.0,"38.49,-121.42"
7201,Sunbreeze Lane,Sacramento,95828.0,"38.48,-121.42"
7363,Robshell Court,Sacramento,95828.0,"38.49,-121.4"
7370,Gardner Avenue,Sacramento,95828.0,"38.49,-121.38"
6425,Florin Perkins Road,Sacramento,95828.0,"38.51,-121.39"
,,Sacramento,95826.0,"38.56,-121.42"
,,Sacramento,95826.0,"38.56,-121.39"
8725,Folsom Boulevard,Sacramento,95826.0,"38.55,-121.38"
8521,Folsom Boulevard,Sacramento,95826.0,"38.55,-121.39"
2918,Oberlin Court,Sacramento,95826.0,"38.55,-121.4"
8099,Folsom Boulevard,Sacramento,95826.0,"38.55,-121.41"
5000,83rd Street,Sacramento,95826.0,"38.53,-121.4"
242,5th Street,Sacramento,95811.0,"38.59,-121.5"
1201,Fee Drive,Sacramento,95815.0,"38.6,-121.44"
,Howe Avenue,Sacramento,95825.0,"38.56,-121.41"
3950,Crondall Drive,Sacramento,95864.0,"38.57,-121.37"
3028,Huntington Road,Sacramento,95864.0,"38.57,-121.39"
2635,Latham Drive,Sacramento,95864.0,"38.57,-121.4"
2319,American River Drive,Sacramento,95825.0,"38.57,-121.41"
7927,La Riviera Drive,Sacramento,95826.0,"38.56,-121.4"
1900,Ethan Way,Sacramento,95825.0,"38.6,-121.42"
2428,Princeton Street,Sacramento,95815.0,"38.61,-121.43"
2421,Clay Street,Sacramento,95815.0,"38.61,-121.44"
2428,Bell Street,Sacramento,95825.0,"38.61,-121.41"
2305,Wyda Way,Sacramento,95825.0,"38.6,-121.41"
1333,Bell Street,Sacramento,95825.0,"38.59,-121.41"
782,Woodside Lane East,Sacramento,95825.0,"38.58,-121.41"
2441,Drayton Drive,Sacramento,95825.0,"38.61,-121.39"
3119,Alta Arden Expressway,Sacramento,95825.0,"38.6,-121.39"
2628,El Camino Avenue,Sacramento,95821.0,"38.61,-121.4"
1429,El Tejon Way,Sacramento,95864.0,"38.59,-121.38"
3160,Bakula Way,Sacramento,95864.0,"38.59,-121.39"
1320,Fulton Avenue,Sacramento,95825.0,"38.59,-121.4"
3181,Adams Road,Sacramento,95864.0,"38.58,-121.39"
4064,Winding Creek Road,Sacramento,95864.0,"38.6,-121.37"
3610,Arden Creek Road,Sacramento,95864.0,"38.6,-121.38"
3560,El Camino Avenue,Sacramento,95825.0,"38.61,-121.38"
1316,La Sierra Drive,Sacramento,95864.0,"38.59,-121.37"
817,El Chorro Way,Sacramento,95864.0,"38.58,-121.37"
831,La Sierra Drive,Sacramento,95864.0,"38.58,-121.38"
2464,Via Camino Avenue,Carmichael,95608.0,"38.61,-121.35"
5001,San Marque Circle,Carmichael,95608.0,"38.6,-121.35"
4405,Morpheus Lane,Sacramento,95864.0,"38.6,-121.36"
4426,El Camino Avenue,Sacramento,95821.0,"38.61,-121.36"
1417,Mipaty Lane,Carmichael,95608.0,"38.59,-121.35"
1350,Carter Road,Sacramento,95864.0,"38.59,-121.36"
4501,Ashton Drive,Sacramento,95864.0,"38.58,-121.36"
4743,Dovercourt Circle,Carmichael,95608.0,"38.58,-121.35"
960,Harrington Way,Carmichael,95608.0,"38.58,-121.34"
1348,Gary Way,Carmichael,95608.0,"38.59,-121.34"
4420,Baron Avenue,Sacramento,95821.0,"38.64,-121.36"
4435,Woodson Avenue,Sacramento,95821.0,"38.63,-121.36"
3020,Root Avenue,Carmichael,95608.0,"38.62,-121.35"
3009,Greenwood Avenue,Sacramento,95821.0,"38.62,-121.36"
4107,Norris Avenue,Sacramento,95821.0,"38.64,-121.37"
3615,Auburn Boulevard,Sacramento,95821.0,"38.64,-121.38"
3533,Norris Avenue,Sacramento,95821.0,"38.63,-121.37"
4021,Hancock Drive,Sacramento,95821.0,"38.62,-121.37"
3013,Valkyrie Way,Sacramento,95821.0,"38.62,-121.38"
4010,El Camino Avenue,Sacramento,95821.0,"38.61,-121.37"
3524,Leatha Way,Sacramento,95821.0,"38.63,-121.39"
2950,Lacy Lane,Sacramento,95821.0,"38.62,-121.39"
2600b,Auburn Boulevard,Sacramento,95821.0,"38.63,-121.4"
2605,Town and Country Place,Sacramento,95821.0,"38.62,-121.4"
2312,Carlsbad Avenue,Sacramento,95821.0,"38.62,-121.41"
2950,Connie Drive,Sacramento,95815.0,"38.62,-121.42"
2427,Ethan Way,Sacramento,95825.0,"38.61,-121.42"
3480,Del Paso Boulevard,Sacramento,95838.0,"38.63,-121.42"
3340,Barcon Way,Sacramento,95838.0,"38.63,-121.43"
1575,Juliesse Avenue,Sacramento,95815.0,"38.62,-121.43"
2442,North Avenue,Sacramento,95838.0,"38.64,-121.41"
3941,Pinell Street,Sacramento,95838.0,"38.64,-121.42"
4512,Pinell Street,Sacramento,95838.0,"38.65,-121.42"
4524,Raley Boulevard,Sacramento,95838.0,"38.65,-121.43"
1544,North Avenue,Sacramento,95838.0,"38.64,-121.43"
3941,Clay Street,Sacramento,95838.0,"38.64,-121.44"
4526,Gene Avenue,Sacramento,95838.0,"38.65,-121.44"
1140,Congress Avenue,Sacramento,95838.0,"38.63,-121.44"
1160,Alamos Avenue,Sacramento,95815.0,"38.62,-121.44"
4471,Windcloud Avenue,Sacramento,95838.0,"38.65,-121.45"
1,Sunborg Court,Sacramento,95838.0,"38.65,-121.46"
707,Display Way,Sacramento,95838.0,"38.64,-121.45"
261,Opportunity Street,Sacramento,95838.0,"38.64,-121.46"
290,Silver Eagle Road,Sacramento,95838.0,"38.63,-121.46"
701,Johnnie Morris Avenue,Sacramento,95838.0,"38.63,-121.45"
680,Alamos Avenue,Sacramento,95815.0,"38.62,-121.45"
700,Darina Avenue,Sacramento,95815.0,"38.61,-121.45"
273,Redwood Avenue,Sacramento,95815.0,"38.61,-121.46"
284,Lindley Drive,Sacramento,95815.0,"38.62,-121.46"
700,Leisure Lane,Sacramento,95815.0,"38.6,-121.45"
340,Commerce Circle,Sacramento,95815.0,"38.6,-121.46"
3500,Western Avenue,Sacramento,95838.0,"38.63,-121.47"
